Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
Glória,-3.1212699999999245,-60.036689999999965,Gracie Barra São Raimundo,-3.127571871199107,-60.03639730409904,Martial Arts Dojo
Glória,-3.1212699999999245,-60.036689999999965,Cantina Amazônica,-3.1274748620906414,-60.03994572302181,Pizza Place
Glória,-3.1212699999999245,-60.036689999999965,Sopão do Professor,-3.111872257073296,-60.02651537009981,Brazilian Restaurant
Glória,-3.1212699999999245,-60.036689999999965,Sorveteria Glacial,-3.113256598674454,-60.026539506062385,Ice Cream Shop
Glória,-3.1212699999999245,-60.036689999999965,Mabi Lanche,-3.107690271548778,-60.038509153521225,Snack Place
Glória,-3.1212699999999245,-60.036689999999965,Academia Golfinho,-3.1250862449719343,-60.028038383800954,Gym
Glória,-3.1212699999999245,-60.036689999999965,Museu Casa Eduardo Ribeiro,-3.1307241749736194,-60.02518945334306,Museum
Glória,-3.1212699999999245,-60.036689999999965,Peixaria do Almirante,-3.121137203878319,-60.04623579683718,Comfort Food Restaurant
Glória,-3.1212699999999245,-60.036689999999965,Teatro Amazonas,-3.13026400328893,-60.02314908159843,Theater
Glória,-3.1212699999999245,-60.036689999999965,Largo de São Sebastião,-3.1305125923625106,-60.02278775446335,Plaza
Glória,-3.1212699999999245,-60.036689999999965,Caxiri Manaus,-3.129926129555036,-60.02296329493471,Northern Brazilian Restaurant
Glória,-3.1212699999999245,-60.036689999999965,O Pastelão,-3.1207230024592323,-60.021997354703856,Food Truck
Glória,-3.1212699999999245,-60.036689999999965,Lanche do Castelo,-3.106660658472488,-60.03373006410434,Snack Place
Glória,-3.1212699999999245,-60.036689999999965,Hotel e Cafeteria Seringal,-3.1291463603896,-60.02269600047181,Breakfast Spot
Glória,-3.1212699999999245,-60.036689999999965,Academia Top Fit,-3.116126842360479,-60.041788280158116,Gym
Glória,-3.1212699999999245,-60.036689999999965,Niguiri Sushi & Temakaria,-3.1147525190259344,-60.047989383244634,Japanese Restaurant
Glória,-3.1212699999999245,-60.036689999999965,Lindopan Casa de Pães,-3.1191455069100082,-60.021671677529106,Bakery
Glória,-3.1212699999999245,-60.036689999999965,Casillero Rock Bar,-3.1219435204941943,-60.0209161518083,Pub
Glória,-3.1212699999999245,-60.036689999999965,Feira da Aparecida,-3.129749164550844,-60.02869490489065,Farmers Market
Glória,-3.1212699999999245,-60.036689999999965,Praça do Congresso,-3.128517785077072,-60.02406120300293,Plaza
Glória,-3.1212699999999245,-60.036689999999965,Supermercado Fujii,-3.1229268465029207,-60.020799169575525,Department Store
Glória,-3.1212699999999245,-60.036689999999965,Les Artistes Café - Teatro,-3.134424313297977,-60.027217080210136,Theater
Glória,-3.1212699999999245,-60.036689999999965,Academia Atlética Atenas,-3.115566465838113,-60.0269501423486,Athletics & Sports
Glória,-3.1212699999999245,-60.036689999999965,Escola de Samba Mocidade Independente de Aparecida,-3.127823861048199,-60.03077328098839,Samba School
Glória,-3.1212699999999245,-60.036689999999965,Galeria do Largo,-3.130071348877538,-60.02190316928695,Art Gallery
Glória,-3.1212699999999245,-60.036689999999965,Tambaqui de Banda,-3.1309541359433726,-60.02283096480476,Northern Brazilian Restaurant
Glória,-3.1212699999999245,-60.036689999999965,Lanche do Alemão,-3.1068607126652577,-60.03363946910922,Burger Joint
Glória,-3.1212699999999245,-60.036689999999965,Hotel Villa Amazônia,-3.1297949721044342,-60.02478414798626,Hotel
Glória,-3.1212699999999245,-60.036689999999965,Curso Preparatório Marechal Rondon,-3.126225153382972,-60.02663003613519,Middle School
Glória,-3.1212699999999245,-60.036689999999965,Ao Mirante Bar,-3.1209092622638996,-60.046454760430464,Beer Garden
Glória,-3.1212699999999245,-60.036689999999965,Boteco Spettos,-3.1219216613861063,-60.02282444814857,Beer Garden
Glória,-3.1212699999999245,-60.036689999999965,Casa da Pamonha,-3.131253695257814,-60.02333625192673,Vegetarian / Vegan Restaurant
Glória,-3.1212699999999245,-60.036689999999965,Super Pan Pizza,-3.1114718227013536,-60.0331047322457,Pizza Place
Glória,-3.1212699999999245,-60.036689999999965,Praça São Sebastião,-3.1307296458524148,-60.02235303402686,Plaza
Glória,-3.1212699999999245,-60.036689999999965,Bar do Hotel Belíssimo,-3.127024543168989,-60.026179158459634,Hotel Bar
Glória,-3.1212699999999245,-60.036689999999965,Padaria Lisboa - Boutique dos Pães,-3.107923591732758,-60.04579901351675,Bakery
Glória,-3.1212699999999245,-60.036689999999965,Cabaret Night Club,-3.1319646593536934,-60.02338943263277,Nightclub
Glória,-3.1212699999999245,-60.036689999999965,Sagaz Skate Shop,-3.1284837163899364,-60.025215439601936,Board Shop
Glória,-3.1212699999999245,-60.036689999999965,Centro Amazonense de Oftamologia - CAO,-3.128308439762272,-60.02176401206348,Optical Shop
Glória,-3.1212699999999245,-60.036689999999965,Tacaca Na Bossa,-3.1308133691872175,-60.02243808397454,Concert Hall
Glória,-3.1212699999999245,-60.036689999999965,Paço da Liberdade,-3.134380230162971,-60.027822473589055,Historic Site
Glória,-3.1212699999999245,-60.036689999999965,Panificadora &  Lanchonete Brasil,-3.115489782703107,-60.024106235529956,Bakery
Glória,-3.1212699999999245,-60.036689999999965,CrossFit Gade,-3.109388727964937,-60.02435034588745,Gym / Fitness Center
Glória,-3.1212699999999245,-60.036689999999965,Bar Papo De Esquina,-3.1217610901658595,-60.02224761941976,Bar
Glória,-3.1212699999999245,-60.036689999999965,Bar da Orminda,-3.123335116636985,-60.02541057780802,Bar
Glória,-3.1212699999999245,-60.036689999999965,Pastelaria João e Maria,-3.126163791228284,-60.01945327920785,Snack Place
Glória,-3.1212699999999245,-60.036689999999965,Palácio da Justiça,-3.129965148474089,-60.02397900849812,Art Gallery
Glória,-3.1212699999999245,-60.036689999999965,Academia Sthenos Fitness,-3.1150803270654075,-60.04322655098301,Gym
Glória,-3.1212699999999245,-60.036689999999965,Casa Monsenhor,-3.1310659833416388,-60.022279993912186,Coffee Shop
Glória,-3.1212699999999245,-60.036689999999965,Lanche Altas Horas,-3.106227960788093,-60.033683592484756,Snack Place
Glória,-3.1212699999999245,-60.036689999999965,Br Eletron,-3.1192686979406874,-60.0249927577729,Electronics Store
Glória,-3.1212699999999245,-60.036689999999965,Skina dos Sucos,-3.131801016165383,-60.02415593350827,Juice Bar
Glória,-3.1212699999999245,-60.036689999999965,Auto Posto Potência (BR),-3.107512123064069,-60.04045182008158,Gas Station
Glória,-3.1212699999999245,-60.036689999999965,Almirante Bar,-3.1208689019125355,-60.046438827701714,Music Venue
Glória,-3.1212699999999245,-60.036689999999965,Amo Lasanha,-3.117686082678222,-60.02241225284462,Italian Restaurant
Glória,-3.1212699999999245,-60.036689999999965,Café e Restaurante Maranata,-3.1274107673131946,-60.0251487524205,Breakfast Spot
Glória,-3.1212699999999245,-60.036689999999965,Lanche do Castelo 4,-3.1149036732282713,-60.02381455117819,Burger Joint
Glória,-3.1212699999999245,-60.036689999999965,Pizzaria Tsalea,-3.1114871241618163,-60.03322710803271,Pizza Place
Glória,-3.1212699999999245,-60.036689999999965,Buteco do Edu,-3.131576143488651,-60.02589843037066,Beer Garden
Glória,-3.1212699999999245,-60.036689999999965,Snoopy Bar,-3.121759451540847,-60.0201082599069,Bar
Glória,-3.1212699999999245,-60.036689999999965,Bar do Armando,-3.1299301172998333,-60.02218156751443,Bar
Glória,-3.1212699999999245,-60.036689999999965,Bemol,-3.132754752775265,-60.02337877067772,Department Store
Glória,-3.1212699999999245,-60.036689999999965,Clube da Toada,-3.115092175359572,-60.0268474472368,Concert Hall
Glória,-3.1212699999999245,-60.036689999999965,Panificadora Dias,-3.1098815411813714,-60.042650187645144,Bakery
Glória,-3.1212699999999245,-60.036689999999965,Lanche Energia,-3.117400063532197,-60.024107136889796,Snack Place
Glória,-3.1212699999999245,-60.036689999999965,Point do Tacacá,-3.127726116919499,-60.02214978858546,Food Truck
Glória,-3.1212699999999245,-60.036689999999965,Dob's Grill,-3.1318740241730016,-60.02408460552936,Snack Place
Glória,-3.1212699999999245,-60.036689999999965,Academia Cheik Club,-3.12854078520552,-60.02090634176969,Gymnastics Gym
Glória,-3.1212699999999245,-60.036689999999965,Tropical Burguers,-3.1331682052104908,-60.027796852336195,Burger Joint
Glória,-3.1212699999999245,-60.036689999999965,Teatro da Instalação,-3.133896289555391,-60.026279000024395,Theater
Glória,-3.1212699999999245,-60.036689999999965,Estação Cultural Arte & Fato,-3.12980984753064,-60.023508212263074,Bar
Glória,-3.1212699999999245,-60.036689999999965,Restaurante Calçada Alta,-3.1318045270295416,-60.02225744368166,Portuguese Restaurant
Glória,-3.1212699999999245,-60.036689999999965,Paulinas Livraria,-3.134563681469244,-60.02518370090288,Bookstore
Santo Antônio,-3.115379999999959,-60.039589999999976,Deo Academy,-3.1148419453440703,-60.035804897858775,Athletics & Sports
Santo Antônio,-3.115379999999959,-60.039589999999976,Deo Academy,-3.1147944052691052,-60.035766767834275,Gym / Fitness Center
Santo Antônio,-3.115379999999959,-60.039589999999976,Drogaria Santo Remédio,-3.118410310678645,-60.03968369119328,Pharmacy
Santo Antônio,-3.115379999999959,-60.039589999999976,Sorveteria Karu,-3.1187720169642357,-60.037358635577206,Dessert Shop
Santo Antônio,-3.115379999999959,-60.039589999999976,Estádio Ismael Benigno (Colina),-3.121832265312457,-60.03805466240295,Soccer Stadium
Santo Antônio,-3.115379999999959,-60.039589999999976,Lanche do Olhos,-3.1162621812530875,-60.0447612383448,Diner
Santo Antônio,-3.115379999999959,-60.039589999999976,Mabi Lanche,-3.107690271548778,-60.038509153521225,Snack Place
Santo Antônio,-3.115379999999959,-60.039589999999976,Lanche da Glória,-3.1204188421479,-60.03656029701232,Burger Joint
Santo Antônio,-3.115379999999959,-60.039589999999976,Academia Physical Wellness,-3.1154846096263045,-60.04913209735566,Gym / Fitness Center
Santo Antônio,-3.115379999999959,-60.039589999999976,Salão Terapia da Beleza,-3.118305284073451,-60.038411120873754,Spa
Santo Antônio,-3.115379999999959,-60.039589999999976,Peixaria do Conde,-3.1258486354797643,-60.04258435498629,Fish & Chips Shop
Santo Antônio,-3.115379999999959,-60.039589999999976,Academia Top Fit,-3.116126842360479,-60.041788280158116,Gym
Santo Antônio,-3.115379999999959,-60.039589999999976,Padaria Lisboa - Boutique dos Pães,-3.107923591732758,-60.04579901351675,Bakery
Santo Antônio,-3.115379999999959,-60.039589999999976,Niguiri Sushi & Temakaria,-3.1147525190259344,-60.047989383244634,Japanese Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Lanche do Castelo,-3.106660658472488,-60.03373006410434,Snack Place
Santo Antônio,-3.115379999999959,-60.039589999999976,Peixaria do Joca,-3.127246020020074,-60.04171850603654,Seafood Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Lanche do Alemão,-3.1068607126652577,-60.03363946910922,Burger Joint
Santo Antônio,-3.115379999999959,-60.039589999999976,Drogaria Farma Bem,-3.1152496674749144,-60.03071166864584,Pharmacy
Santo Antônio,-3.115379999999959,-60.039589999999976,Auto Posto Potência (BR),-3.107512123064069,-60.04045182008158,Gas Station
Santo Antônio,-3.115379999999959,-60.039589999999976,Clínica Raykelly Devezas,-3.1183348717918933,-60.03790337319958,Spa
Santo Antônio,-3.115379999999959,-60.039589999999976,Atlética Atenas,-3.1154279848814896,-60.02695741928572,Gym / Fitness Center
Santo Antônio,-3.115379999999959,-60.039589999999976,Peixaria do Almirante,-3.121137203878319,-60.04623579683718,Comfort Food Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Sopão do Professor,-3.111872257073296,-60.02651537009981,Brazilian Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Academia Sthenos Fitness,-3.1150803270654075,-60.04322655098301,Gym
Santo Antônio,-3.115379999999959,-60.039589999999976,Panificadora Dias,-3.1098815411813714,-60.042650187645144,Bakery
Santo Antônio,-3.115379999999959,-60.039589999999976,Super Pan Pizza,-3.1114718227013536,-60.0331047322457,Pizza Place
Santo Antônio,-3.115379999999959,-60.039589999999976,Zoológico do CIGS,-3.1037493930019697,-60.04448890686035,Zoo
Santo Antônio,-3.115379999999959,-60.039589999999976,Sorveteria Glacial,-3.113256598674454,-60.026539506062385,Ice Cream Shop
Santo Antônio,-3.115379999999959,-60.039589999999976,CT Brazilian Top Team,-3.115332083924264,-60.02685573827843,Martial Arts Dojo
Santo Antônio,-3.115379999999959,-60.039589999999976,Lanche Altas Horas,-3.106227960788093,-60.033683592484756,Snack Place
Santo Antônio,-3.115379999999959,-60.039589999999976,café da eli,-3.1247581932207646,-60.027626752198586,Diner
Santo Antônio,-3.115379999999959,-60.039589999999976,Pizza Express,-3.1227248288244565,-60.03692330757258,Pizza Place
Santo Antônio,-3.115379999999959,-60.039589999999976,Ao Mirante Bar,-3.1209092622638996,-60.046454760430464,Beer Garden
Santo Antônio,-3.115379999999959,-60.039589999999976,Praça Duque de Caxias,-3.107906,-60.039083,Plaza
Santo Antônio,-3.115379999999959,-60.039589999999976,"Loja Hey You - Camisetas, música & diversão",-3.1251981525917003,-60.026595210434245,Boutique
Santo Antônio,-3.115379999999959,-60.039589999999976,Pizzaria Tsalea,-3.1114871241618163,-60.03322710803271,Pizza Place
Santo Antônio,-3.115379999999959,-60.039589999999976,Academia Atlética Atenas,-3.115566465838113,-60.0269501423486,Athletics & Sports
Santo Antônio,-3.115379999999959,-60.039589999999976,Praça da Glória,-3.1211537538214453,-60.03662049387523,Plaza
Santo Antônio,-3.115379999999959,-60.039589999999976,Kilo Mania,-3.128111047319184,-60.02814527347667,Brazilian Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Lanche do Sérgio,-3.1299181405793304,-60.03244170967227,Diner
Santo Antônio,-3.115379999999959,-60.039589999999976,CrossFit Gade,-3.109388727964937,-60.02435034588745,Gym / Fitness Center
Santo Antônio,-3.115379999999959,-60.039589999999976,Padaria e Confeitaria Ki Delicia II,-3.108447591652483,-60.03573390536044,Bakery
Santo Antônio,-3.115379999999959,-60.039589999999976,Academia Pró-Fitness,-3.1049940844630775,-60.04350862695061,Gym
Santo Antônio,-3.115379999999959,-60.039589999999976,Parque Rio Negro,-3.1281423386639267,-60.035830013742675,Park
Santo Antônio,-3.115379999999959,-60.039589999999976,EVS - Espaço Vida Saudável Santo Remédio,-3.107704165198283,-60.023667144626025,Tea Room
Santo Antônio,-3.115379999999959,-60.039589999999976,Almirante Bar,-3.1208689019125355,-60.046438827701714,Music Venue
Santo Antônio,-3.115379999999959,-60.039589999999976,Maison Gomes - Artes Culinárias,-3.129450650229685,-60.02912166399394,Bistro
Santo Antônio,-3.115379999999959,-60.039589999999976,Academias Way Fitness,-3.1271573985477827,-60.02688899600811,Gym / Fitness Center
Santo Antônio,-3.115379999999959,-60.039589999999976,Cantina Amazônica,-3.1274748620906414,-60.03994572302181,Pizza Place
Santo Antônio,-3.115379999999959,-60.039589999999976,Boutique Dos Pães (Padaria Lisboa),-3.1079803932186545,-60.04581835031194,Bakery
Santo Antônio,-3.115379999999959,-60.039589999999976,Academia Golfinho,-3.1250862449719343,-60.028038383800954,Gym
Santo Antônio,-3.115379999999959,-60.039589999999976,Panificadora &  Lanchonete Brasil,-3.115489782703107,-60.024106235529956,Bakery
Santo Antônio,-3.115379999999959,-60.039589999999976,Panificadora e Confeitaria Katiúcia,-3.106416282578578,-60.05286380085484,Bakery
Santo Antônio,-3.115379999999959,-60.039589999999976,Vitrine do Açaí,-3.12985975829384,-60.029045984064155,Brazilian Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Senhor Espeto,-3.1061514772489964,-60.033608781564766,BBQ Joint
Santo Antônio,-3.115379999999959,-60.039589999999976,Gracie Barra São Raimundo,-3.127571871199107,-60.03639730409904,Martial Arts Dojo
Santo Antônio,-3.115379999999959,-60.039589999999976,Bar do Ceará,-3.1062699328785315,-60.03205596214324,Bar
Santo Antônio,-3.115379999999959,-60.039589999999976,McDonald's,-3.1080857171260954,-60.02358440203223,Fast Food Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Boteco Spettos,-3.1219216613861063,-60.02282444814857,Beer Garden
Santo Antônio,-3.115379999999959,-60.039589999999976,Lanche do Castelo 4,-3.1149036732282713,-60.02381455117819,Burger Joint
Santo Antônio,-3.115379999999959,-60.039589999999976,Clube da Toada,-3.115092175359572,-60.0268474472368,Concert Hall
Santo Antônio,-3.115379999999959,-60.039589999999976,Panificadora Diana,-3.1068854524996836,-60.031478139397315,Bakery
Santo Antônio,-3.115379999999959,-60.039589999999976,Curso Preparatório Marechal Rondon,-3.126225153382972,-60.02663003613519,Middle School
Santo Antônio,-3.115379999999959,-60.039589999999976,Amo Lasanha,-3.117686082678222,-60.02241225284462,Italian Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Br Eletron,-3.1192686979406874,-60.0249927577729,Electronics Store
Santo Antônio,-3.115379999999959,-60.039589999999976,Escola de Samba Mocidade Independente de Aparecida,-3.127823861048199,-60.03077328098839,Samba School
Santo Antônio,-3.115379999999959,-60.039589999999976,Bar do Hotel Belíssimo,-3.127024543168989,-60.026179158459634,Hotel Bar
Santo Antônio,-3.115379999999959,-60.039589999999976,Lanche Energia,-3.117400063532197,-60.024107136889796,Snack Place
Santo Antônio,-3.115379999999959,-60.039589999999976,"Panificadora, lanche e pizzaria Mais Opção",-3.1160196092120613,-60.02357671972388,Food & Drink Shop
Santo Antônio,-3.115379999999959,-60.039589999999976,Churrasquinho do Paulinho,-3.113296083949364,-60.023707246891796,BBQ Joint
Santo Antônio,-3.115379999999959,-60.039589999999976,Amazônia Fórmula e Manipulação,-3.1063593002937204,-60.02630639203636,Pharmacy
Santo Antônio,-3.115379999999959,-60.039589999999976,Academia Brasil,-3.1074643480382735,-60.052646037106875,Gym / Fitness Center
Santo Antônio,-3.115379999999959,-60.039589999999976,Bar da Orminda,-3.123335116636985,-60.02541057780802,Bar
Santo Antônio,-3.115379999999959,-60.039589999999976,Supermercado Nova Era - Compensa,-3.110624184630114,-60.0505736801191,Supermarket
Santo Antônio,-3.115379999999959,-60.039589999999976,Escola Estadual Sólon de Lucena,-3.1046780395192766,-60.027298766755855,High School
Santo Antônio,-3.115379999999959,-60.039589999999976,Restaurante Poti-Porã,-3.1158093450759208,-60.0220020848964,Brazilian Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,casa do camarão,-3.1157164407372777,-60.02164677565756,Seafood Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Pratos de Ouro - Self Service,-3.125804405116685,-60.025751058324296,Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Mary Restaurante,-3.1269409785406226,-60.026724334572776,Brazilian Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Restaurante Malagueta,-3.1257814276190365,-60.0272989888502,Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Churrascaria Boi Gordo,-3.1169390923125815,-60.02258450837194,Steakhouse
Santo Antônio,-3.115379999999959,-60.039589999999976,Campo Do Sulamerica,-3.1233439249555657,-60.036033279624135,Soccer Stadium
Santo Antônio,-3.115379999999959,-60.039589999999976,Mr Service,-3.1289735795778135,-60.02787183521535,Arcade
Santo Antônio,-3.115379999999959,-60.039589999999976,Cantinho Da Sopa,-3.129849566472586,-60.02912879869503,Noodle House
Santo Antônio,-3.115379999999959,-60.039589999999976,Panificadora 3 Irmãos,-3.1272612824220007,-60.03004727001064,Bakery
Santo Antônio,-3.115379999999959,-60.039589999999976,Lanche da Branca,-3.126923182715452,-60.039597483252685,Diner
Santo Antônio,-3.115379999999959,-60.039589999999976,Mrs. Service Lan House,-3.128960102873588,-60.027848123706654,Arcade
Santo Antônio,-3.115379999999959,-60.039589999999976,Panificadora e Confeitaria Katiucia,-3.1228935207505866,-60.02834927945544,Bakery
Santo Antônio,-3.115379999999959,-60.039589999999976,Rizzo Auto Center,-3.108289041268184,-60.049635199345964,Auto Garage
Santo Antônio,-3.115379999999959,-60.039589999999976,CIRMMAN - Círculo Militar de Manaus,-3.1016002337392905,-60.03157828344669,General Entertainment
Santo Antônio,-3.115379999999959,-60.039589999999976,Café Castanheira,-3.1031023637754727,-60.05027636829306,Café
Santo Antônio,-3.115379999999959,-60.039589999999976,Pastelaria Paulista - Feira de Aparecida,-3.1294542584019207,-60.02916959432493,Asian Restaurant
Santo Antônio,-3.115379999999959,-60.039589999999976,Academia On Fitness,-3.1016681484261577,-60.03125053989788,Gym
Santo Antônio,-3.115379999999959,-60.039589999999976,Feira Modelo da Compensa,-3.107125250599865,-60.054430097568606,Farmers Market
Santo Antônio,-3.115379999999959,-60.039589999999976,Tacacá da Vila,-3.103815,-60.04657,Soup Place
Santo Antônio,-3.115379999999959,-60.039589999999976,Porto da Sanave,-3.1154249958422,-60.05487621452484,Pier
Santo Antônio,-3.115379999999959,-60.039589999999976,Academia Apollo World Gym,-3.1134214939260776,-60.05565576081213,Gym / Fitness Center
Santo Antônio,-3.115379999999959,-60.039589999999976,oSorvetão,-3.1133785283183455,-60.0556579311389,Ice Cream Shop
Santo Antônio,-3.115379999999959,-60.039589999999976,Cafe Da Manhã Da Tia Na Porta Do Porão,-3.1134447935035574,-60.05566115802645,Food Truck
Santo Antônio,-3.115379999999959,-60.039589999999976,Drogaria Santo Remédio,-3.106306125468837,-60.05438843637316,Pharmacy
Vila da Prata,-3.1047999999999547,-60.04708999999997,Padaria Lisboa - Boutique dos Pães,-3.107923591732758,-60.04579901351675,Bakery
Vila da Prata,-3.1047999999999547,-60.04708999999997,Zoológico do CIGS,-3.1037493930019697,-60.04448890686035,Zoo
Vila da Prata,-3.1047999999999547,-60.04708999999997,Panificadora Ludell,-3.1014456131452266,-60.05447527390286,Bakery
Vila da Prata,-3.1047999999999547,-60.04708999999997,Loppiano Pizza - Dom Pedro,-3.0966544098895463,-60.046164600578216,Pizza Place
Vila da Prata,-3.1047999999999547,-60.04708999999997,Porão do Alemão Rock Bar,-3.0951207076673293,-60.05107688950471,Rock Club
Vila da Prata,-3.1047999999999547,-60.04708999999997,Mabi Lanche,-3.107690271548778,-60.038509153521225,Snack Place
Vila da Prata,-3.1047999999999547,-60.04708999999997,Panificadora e Confeitaria Katiúcia,-3.106416282578578,-60.05286380085484,Bakery
Vila da Prata,-3.1047999999999547,-60.04708999999997,Toya,-3.095956881833628,-60.052393251113244,Ice Cream Shop
Vila da Prata,-3.1047999999999547,-60.04708999999997,Live Academia,-3.1001509896302077,-60.056457072942806,Gym / Fitness Center
Vila da Prata,-3.1047999999999547,-60.04708999999997,Companhia do Café,-3.0990414033009537,-60.04996016969393,Sandwich Place
Vila da Prata,-3.1047999999999547,-60.04708999999997,Academia Physical Wellness,-3.1154846096263045,-60.04913209735566,Gym / Fitness Center
Vila da Prata,-3.1047999999999547,-60.04708999999997,Academia Pró-Fitness,-3.1049940844630775,-60.04350862695061,Gym
Vila da Prata,-3.1047999999999547,-60.04708999999997,Samurai Sushi Bar.,-3.098050333703023,-60.0499293328612,Japanese Restaurant
Vila da Prata,-3.1047999999999547,-60.04708999999997,Café Regional Tapiri da Amazônia,-3.0964638432394787,-60.044189934321274,Breakfast Spot
Vila da Prata,-3.1047999999999547,-60.04708999999997,Auto Posto Potência (BR),-3.107512123064069,-60.04045182008158,Gas Station
Vila da Prata,-3.1047999999999547,-60.04708999999997,Move Lounge,-3.0965839349394124,-60.04615334522593,Lounge
Vila da Prata,-3.1047999999999547,-60.04708999999997,Niguiri Sushi & Temakaria,-3.1147525190259344,-60.047989383244634,Japanese Restaurant
Vila da Prata,-3.1047999999999547,-60.04708999999997,Churrascaria O Costelão,-3.102477214618451,-60.05710740539023,BBQ Joint
Vila da Prata,-3.1047999999999547,-60.04708999999997,CardioFit,-3.0943058522423885,-60.04622130554986,Gym
Vila da Prata,-3.1047999999999547,-60.04708999999997,Boutique Dos Pães (Padaria Lisboa),-3.1079803932186545,-60.04581835031194,Bakery
Vila da Prata,-3.1047999999999547,-60.04708999999997,Lanche do Castelo,-3.106660658472488,-60.03373006410434,Snack Place
Vila da Prata,-3.1047999999999547,-60.04708999999997,Pão & Companhia,-3.092156500616402,-60.04616451304943,Coffee Shop
Vila da Prata,-3.1047999999999547,-60.04708999999997,Ferrugem  Rock Gourmet,-3.091912840740734,-60.04529812621292,Bar
Vila da Prata,-3.1047999999999547,-60.04708999999997,Lanche do Olhos,-3.1162621812530875,-60.0447612383448,Diner
Vila da Prata,-3.1047999999999547,-60.04708999999997,Academia Brasil,-3.1074643480382735,-60.052646037106875,Gym / Fitness Center
Vila da Prata,-3.1047999999999547,-60.04708999999997,Panificadora Dias,-3.1098815411813714,-60.042650187645144,Bakery
Vila da Prata,-3.1047999999999547,-60.04708999999997,Jafred food Square,-3.092624480857523,-60.041414289537265,Food Truck
Vila da Prata,-3.1047999999999547,-60.04708999999997,Belo Cao Pet Shop,-3.0990879269475347,-60.04999892458729,Pet Store
Vila da Prata,-3.1047999999999547,-60.04708999999997,Lanche Maná,-3.099938708785194,-60.05206152165157,Snack Place
Vila da Prata,-3.1047999999999547,-60.04708999999997,Lanche do Alemão,-3.1068607126652577,-60.03363946910922,Burger Joint
Vila da Prata,-3.1047999999999547,-60.04708999999997,Chef PIZZO,-3.0899581873463697,-60.04129305610079,Pizza Place
Vila da Prata,-3.1047999999999547,-60.04708999999997,Rezz Camiseteria,-3.0919047179355497,-60.04545276919141,Clothing Store
Vila da Prata,-3.1047999999999547,-60.04708999999997,Gusta+ Paleteria [Le Bon Marché],-3.0919518958513974,-60.04549427393402,Ice Cream Shop
Vila da Prata,-3.1047999999999547,-60.04708999999997,Casa do pastel,-3.098301478693639,-60.04994967013342,Snack Place
Vila da Prata,-3.1047999999999547,-60.04708999999997,X-FIGHT Centro de Treinamento de Lutas,-3.0907138131224023,-60.04372975170769,Martial Arts Dojo
Vila da Prata,-3.1047999999999547,-60.04708999999997,30min Studio Fitness,-3.0941618438634912,-60.041576696769816,Gym
Vila da Prata,-3.1047999999999547,-60.04708999999997,Deo Academy,-3.1148419453440703,-60.035804897858775,Athletics & Sports
Vila da Prata,-3.1047999999999547,-60.04708999999997,Academia Spazio,-3.0897667121628887,-60.04210190995353,Gym / Fitness Center
Vila da Prata,-3.1047999999999547,-60.04708999999997,Lotus Pilates,-3.0901926934988304,-60.04255852647177,Spa
Vila da Prata,-3.1047999999999547,-60.04708999999997,Cali Sushi House,-3.0921895751870885,-60.04482101020255,Sushi Restaurant
Vila da Prata,-3.1047999999999547,-60.04708999999997,Voalá Creperia,-3.0912229361763996,-60.03833820784502,Creperie
Vila da Prata,-3.1047999999999547,-60.04708999999997,Praça Duque de Caxias,-3.107906,-60.039083,Plaza
Vila da Prata,-3.1047999999999547,-60.04708999999997,Deo Academy,-3.1147944052691052,-60.035766767834275,Gym / Fitness Center
Vila da Prata,-3.1047999999999547,-60.04708999999997,Ai Que Bom - Bolos Caseiros,-3.0928066460189862,-60.038942970998264,Bakery
Vila da Prata,-3.1047999999999547,-60.04708999999997,Lanche Altas Horas,-3.106227960788093,-60.033683592484756,Snack Place
Vila da Prata,-3.1047999999999547,-60.04708999999997,Cafeziun,-3.0924869,-60.044888,Café
Vila da Prata,-3.1047999999999547,-60.04708999999997,Restaurante Buonamassa,-3.087752980291,-60.04554608810428,Italian Restaurant
Vila da Prata,-3.1047999999999547,-60.04708999999997,Coyote Loco,-3.092263930033153,-60.04480154235505,Beer Garden
Vila da Prata,-3.1047999999999547,-60.04708999999997,Drogaria Santo Remédio,-3.118410310678645,-60.03968369119328,Pharmacy
Vila da Prata,-3.1047999999999547,-60.04708999999997,Lanche do Eddie,-3.0897611009790555,-60.040715759091604,Burger Joint
Vila da Prata,-3.1047999999999547,-60.04708999999997,Depyl Action,-3.0933855563361803,-60.033388682762734,Salon / Barbershop
